#{"t_start": 1774175377.4993713, "env_id": "None"}
r,l,t
34.316181,152,73474.896547
32.104773,77,73484.904575
41.370269,141,73501.315829
25.781782,43,73507.920319
29.452535,63,73516.524805
30.859028,35,73522.32973
-15.79504,6,73525.233666
-8.638124,216,73549.151158
-19.491268,20,73553.453552
39.961852,142,73569.945292
34.089185,152,73587.457688
42.226026,163,73606.070422
-15.938369,7,73609.073718
42.279288,145,73625.885418
27.72672,35,73631.689884
32.844398,89,73642.898478
34.627423,84,73653.605321
-18.765682,19,73657.810634
30.468764,99,73670.019664
40.492143,172,73689.533084
33.460668,94,73701.242198
26.983956,101,73713.651546
37.646893,284,73744.374868
39.530158,165,73763.198341
31.216732,69,73772.387798
30.890621,78,73782.495858
-15.878936,6,73785.399521
35.243146,90,73796.712896
41.132919,159,73814.938613
26.612167,58,73823.048679
27.247303,62,73831.555952
30.509691,38,73837.963254
30.004281,221,73862.379661
34.268092,93,73873.988897
25.036945,168,73893.402528
34.644102,199,73915.617594
25.377178,78,73925.724548
37.86333,116,73939.636366
37.325626,103,73952.246278
-20.451907,29,73957.750767
33.499387,75,73967.555985
32.969042,56,73975.462327
33.438373,46,73982.348827
30.238,127,73997.358374
27.83143,183,74017.972234
31.340333,87,74028.980008
36.395479,108,74042.089066
-20.143977,33,74047.692625
-20.692137,87,74059.001529
23.824693,93,74070.610512
24.248196,46,74077.516868
41.014256,120,74091.828858
34.599548,157,74109.841368
30.393873,100,74122.150263
38.485549,87,74133.159103
39.227912,121,74147.567826
29.402161,114,74161.278994
33.698514,45,74168.083993
38.21011,99,74180.293007
34.520395,79,74190.502032
37.903013,206,74213.397348
30.154671,84,74224.104473
30.990366,40,74230.408675
23.817458,100,74242.716806
42.681651,146,74259.628311
34.118898,97,74271.637386
32.635321,82,74282.145367
27.385102,189,74303.363122
33.703381,107,74316.370789
26.593995,130,74331.682072
30.495839,102,74344.190012
26.913898,82,74354.697935
29.170506,111,74368.108109
39.499326,127,74383.117512
32.960047,38,74389.202074
34.570229,63,74397.804675
27.073422,38,74403.928326
25.661294,215,74427.740866
25.435625,112,74441.261592
39.391949,105,74454.077659
31.380784,152,74471.600534
30.386487,27,74476.60396
30.971917,70,74485.910329
36.546619,136,74501.81782
25.642878,107,74514.828628
35.415333,115,74528.63755
31.707415,124,74543.34751
37.354783,106,74556.253032
20.232633,231,74581.670346
34.525739,89,74592.877505
38.102731,83,74603.482806
33.589546,37,74609.48752
-27.632471,299,74641.707728
26.41103,42,74648.21262
25.043471,113,74661.821236
29.320599,67,74670.829328
33.497959,52,74678.333443
36.826072,111,74691.744712
34.454379,107,74704.752486
26.377094,41,74711.155911
35.112761,173,74730.766252
31.002553,91,74742.173493
35.59479,90,74753.481539
-15.895807,7,74756.483416
29.671063,114,74770.494416
10.905152,189,74791.707221
-17.606174,13,74795.311335
19.222551,132,74810.819409
16.021623,196,74832.730597
31.542797,67,74841.736641
32.343509,99,74853.944439
33.032222,35,74859.748192
33.432773,52,74867.252951
33.513791,74,74876.959517
36.37458,111,74890.368665
45.6548,221,74914.784173
38.36363,97,74926.793621
33.367473,132,74942.304463
35.6534,64,74951.010541
32.082211,76,74960.917194
-14.470066,78,74971.022832
33.667707,135,74987.132005
32.821225,64,74995.83989
28.549103,53,75003.443156
34.818558,63,75012.049449
40.898875,194,75033.762669
29.931277,90,75045.070323
37.144449,86,75055.977519
27.630673,90,75067.284483
40.377973,157,75085.29501
36.248639,86,75096.201914
32.609887,133,75111.811406
31.889226,157,75129.824977
40.482294,136,75145.734109
41.896971,127,75160.744234
28.036806,64,75169.448813
27.217197,97,75181.456216
31.429739,73,75191.062406
41.250384,210,75214.377837
29.583661,70,75223.683304
29.300446,64,75232.389655
25.848332,97,75244.39726
-15.470261,6,75247.299119
-15.814256,7,75250.300068
28.651503,86,75261.507621
33.526951,196,75283.423669
35.456058,68,75292.82899
35.990879,148,75309.94058
22.910665,119,75324.451936
34.651773,157,75342.468963
35.675068,232,75367.991628
40.034242,162,75386.506437
33.171255,97,75398.516403
32.183504,37,75404.523922
-16.674325,137,75420.537425
38.892987,103,75433.148964
38.152559,95,75444.959912
29.528373,107,75457.975821
31.020987,99,75470.192134
34.593845,62,75478.700594
35.359443,146,75495.616003
44.525969,229,75520.842107
35.690723,63,75529.447474
34.350466,54,75537.154573
31.525909,103,75549.76615
37.575729,153,75567.383699
29.442493,47,75574.390607
40.793726,178,75594.507923
27.958877,156,75612.423415
33.520762,54,75620.126984
31.96977,77,75630.134408
31.284294,118,75644.24305
21.510965,82,75654.749214
28.074116,127,75669.758358
28.711331,114,75683.4661
33.649436,54,75691.172974
26.961885,58,75699.280158
39.488891,134,75714.989827
-8.948572,130,75730.299777
-17.342942,132,75745.810626
25.854003,92,75757.317508
25.08569,92,75768.825117
16.288806,209,75792.041307
36.613604,90,75803.350534
37.13611,135,75819.159057
26.950413,74,75828.865156
28.058224,87,75839.872044
28.7192,31,75845.276014
39.616886,168,75864.388731
32.427,63,75872.99461
34.641687,102,75885.502334
34.569452,70,75894.808388
33.280538,136,75910.719187
41.864504,152,75928.233488
36.47843,80,75938.538916
31.588503,43,75945.143485
-23.831943,77,75955.150001
44.215106,225,75979.967331
29.631208,138,75996.078058
32.873368,78,76006.184176
26.14085,201,76028.597734
33.761746,105,76041.405476
37.922419,137,76057.415149
24.349696,220,76081.729797
31.422813,84,76092.437995
-15.302953,23,76097.039584
-20.801883,24,76101.742138
26.409711,40,76108.048293
37.80627,112,76121.557168
35.626542,166,76140.46762
-20.516979,64,76149.172915
-21.042267,93,76161.08147
32.713697,100,76173.389185
42.329228,213,76197.004359
33.424923,118,76211.112924
33.846086,101,76223.521703
36.404022,94,76235.229578
27.983623,60,76243.534374
33.963588,73,76253.141743
31.099305,35,76258.94391
39.612398,124,76273.654978
-17.783778,11,76277.054412
36.196098,94,76288.762333
-24.505096,107,76301.77054
25.684943,127,76316.783522
32.943056,64,76325.492351
38.39252,101,76337.904958
31.005968,127,76352.924254
29.903395,197,76375.246525
34.585156,106,76388.161093
30.564919,140,76404.479216
31.870905,72,76413.989897
31.305485,125,76428.799919
31.966958,81,76439.212457
28.967259,54,76446.91756
-15.44204,201,76469.342848
34.806287,51,76476.753849
31.831552,90,76488.063436
24.939453,132,76503.580013
32.770084,37,76509.586004
35.136057,172,76529.111711
30.613959,90,76540.426058
33.591285,222,76564.949767
42.037985,172,76584.469792
28.679192,179,76604.688855
-20.725201,159,76622.909511
36.008063,80,76633.222607
40.73475,150,76650.539507
39.81494,163,76669.16057
-18.608598,35,76674.968149
27.037345,50,76682.283081
29.24733,83,76692.89036
39.326906,124,76707.605423
31.90522,106,76720.519871
30.463854,53,76728.127144
34.493336,85,76738.93641
32.379599,195,76760.752129
32.679706,32,76766.256665
32.910672,93,76777.862541
33.466517,171,76797.274977
42.512674,163,76815.887358
39.33975,152,76833.399208
32.547562,59,76841.604828
33.018015,97,76853.613369
-23.661324,38,76859.716831
29.085008,67,76868.721927
32.247784,92,76880.23326
30.731641,34,76885.932434
28.020661,79,76896.140916
34.080563,111,76909.547683
40.633596,104,76922.256099
41.283633,200,76944.571359
32.879755,120,76958.880362
-18.136699,16,76962.784121
33.428277,101,76975.191952
21.381126,183,76995.805042
33.690724,132,77011.915469
31.939403,67,77020.920903
-12.209491,215,77044.738467
-18.125993,210,77068.353547
31.173215,39,77074.556971
33.231021,64,77083.261937
23.045725,140,77099.575056
28.594996,52,77107.078267
32.781563,82,77117.586223
27.100175,85,77128.394384
-20.791797,151,77145.807012
34.223123,133,77161.416373
33.117006,110,77174.723524
41.82839,190,77196.037355
44.749408,245,77223.156614
29.868961,27,77228.158239
37.230486,99,77240.367759
25.245162,139,77256.582081
39.510269,154,77274.295627
30.236789,77,77284.302574
32.363504,179,77304.499571
-14.696137,112,77318.019815
36.648345,143,77334.630796
29.245724,169,77353.84337
30.071238,61,77362.247767
31.428559,49,77369.451791
21.856105,124,77384.162212
36.520556,87,77395.169601
26.649598,45,77401.975003
34.477744,105,77414.783999
42.607222,170,77434.096206
34.336604,125,77448.911819
35.536493,89,77460.121257
31.10959,92,77471.635333
33.713274,48,77478.743605
-34.655532,100,77491.055389
33.818323,68,77500.448304
37.394547,111,77513.864998
38.096194,156,77531.787318
30.550263,83,77542.400162
36.398194,132,77557.920946
38.499116,212,77581.447184
41.819382,203,77604.072073
-18.213636,13,77607.674976
34.061047,53,77615.284182
38.707522,152,77632.808126
36.629332,124,77647.823446
30.697022,67,77656.839215
34.894475,193,77678.457114
32.87248,61,77686.863337
34.498415,105,77699.672072
33.906126,86,77710.579875
29.43471,120,77725.190956
33.420265,66,77734.097528
31.864044,64,77742.80456
32.64904,60,77751.110969
37.809974,84,77761.818514
36.019646,113,77775.428347
33.881812,115,77789.218656
37.900067,109,77802.428555
33.278852,46,77809.333463
-15.818255,7,77812.33465
34.082614,50,77819.640286
29.720935,52,77827.446549
34.570202,66,77836.35244
28.706786,42,77842.858092
28.387023,100,77855.166802
13.617262,148,77872.277493
41.33579,162,77890.790373
40.557747,177,77910.804258
28.207478,52,77918.311742
33.338964,65,77927.117288
34.970637,84,77937.824808
27.228395,50,77945.130871
32.548685,121,77959.541817
26.617513,105,77972.35125
39.275677,157,77990.363297
-18.273727,13,77993.966601
42.55607,180,78014.281205
35.374894,117,78028.270668
26.420378,75,78038.079872
35.056157,106,78050.987606
-19.439233,59,78059.193925
27.5004,42,78065.698808
-18.164763,122,78080.209554
27.75864,93,78091.817535
32.288536,43,78098.423564
39.347658,159,78116.635514
32.4881,78,78126.742434
27.301316,92,78138.251116
42.479655,191,78159.665802
-56.067496,268,78188.783521
29.972095,55,78196.588802
32.362392,146,78213.799981
31.829075,36,78219.704458
33.102582,67,78228.710328
28.159231,95,78240.518193
29.168472,91,78251.92649
-19.376898,53,78259.531705
34.11232,115,78273.340693
27.600172,35,78279.146024
36.484555,125,78293.956368
29.778891,160,78312.268853
31.713248,78,78322.376493
30.266943,58,78330.466763
31.64699,62,78339.277772
-19.610647,109,78352.497321
-18.823984,15,78356.300808
34.429129,74,78366.012343
41.097966,183,78386.633003
33.889404,117,78400.642657
42.970784,132,78416.154388
26.050281,75,78426.261366
38.162612,110,78439.571124
41.349552,222,78464.089708
40.3756,168,78483.204091
30.53225,171,78502.617294
34.323867,51,78510.323723
31.959318,99,78522.532242
42.859222,163,78541.143594
37.974546,247,78568.143461
-24.86887,96,78580.054549
-9.369088,315,78613.878658
19.546478,252,78641.397848
-51.202097,197,78663.416181
36.443154,69,78672.619143
31.804573,48,78679.724947
31.004671,32,78685.230278
31.399045,68,78694.339519
24.167822,144,78711.051295
33.15479,46,78717.955905
34.674177,116,78731.865677
39.028914,123,78746.47578
-16.282506,8,78749.578351
20.939662,82,78760.366577
46.940344,229,78785.585708
33.291543,49,78792.7914
40.199025,131,78808.202306
33.475558,114,78821.912096
31.149855,79,78832.419402
36.171135,216,78856.335743
33.308699,92,78867.84367
35.815108,101,78880.537921
36.362544,136,78896.459574
31.215495,115,78910.276155
33.724162,57,78918.280208
29.02564,68,78927.386654
21.591027,151,78944.799181
-16.459906,7,78947.800075
41.527523,185,78968.913804
27.462352,38,78975.017885
33.317454,157,78993.029702
23.086898,134,79008.73958
31.676915,63,79017.345374
29.571862,28,79022.44952
32.625541,111,79035.857976
41.847243,207,79058.870235
36.005066,116,79072.781292
29.281266,93,79084.686596
38.194895,109,79097.895808
44.443007,246,79124.81184
34.860458,134,79140.524543
30.143139,26,79145.428017
36.955918,127,79160.438108
35.130307,203,79183.054933
42.973044,196,79204.970458
34.797279,105,79217.778827
28.30647,193,79239.393879
29.938714,105,79252.202545
32.842893,135,79268.012061
44.931473,198,79290.426574
-17.120822,11,79293.829465
34.018613,82,79304.335335
36.124947,77,79314.341784
17.567689,134,79330.052088
-47.843397,500,79382.387425
35.946319,85,79393.194312
35.178224,82,79403.700606
24.238534,122,79418.209428
31.603191,123,79432.818408
29.410055,70,79442.124511
42.370057,174,79461.838801
24.700419,74,79471.545284
33.087092,66,79480.752835
31.834084,121,79495.161519
36.68439,188,79516.276891
33.740881,132,79531.786448
39.900999,210,79555.101524
-18.786278,13,79558.703202
-29.592732,130,79574.014067
32.688287,187,79595.02645
31.581426,65,79603.831477
33.631507,78,79613.93719
43.229579,191,79635.351704
27.901508,47,79642.355681
39.531475,110,79655.664583
-16.855722,5,79658.467299
33.124591,57,79666.471615
34.500912,93,79678.08373
32.946902,198,79700.201283
30.597787,52,79707.709605
30.521668,106,79720.619163
36.333254,125,79735.433789
28.290806,61,79743.84196
39.56998,144,79760.556996
3.763562,237,79786.576099
35.681014,63,79795.180352
38.469417,219,79819.39486
-16.196339,8,79822.497912
28.238385,154,79840.209772
33.76551,46,79847.113462
-8.967252,169,79866.325215
37.430187,121,79880.733824
31.726492,74,79890.440371
32.663511,53,79898.045585
31.993926,124,79912.75524
38.948686,105,79925.562495
24.656182,187,79946.578
32.983113,65,79955.684606
29.164697,172,79975.196721
29.395222,98,79987.305182
31.465886,70,79996.611589
33.79187,52,80004.115892
27.160304,48,80011.220398
31.294355,35,80017.02517
23.91922,119,80031.23665
35.683279,71,80040.641296
40.940975,143,80057.251972
-17.666805,134,80072.963306
32.861715,39,80079.167999
32.501261,135,80094.978087
38.031566,180,80115.289542
31.411244,76,80125.196256
44.129385,162,80143.708699
38.575441,103,80156.315196
36.333677,163,80174.92759
35.123955,159,80193.139473
31.002666,110,80206.447416
40.508443,122,80220.957002
34.507583,91,80232.363197
27.106445,77,80242.369726
34.33621,212,80265.883876
31.854244,64,80274.589482
37.640017,133,80290.201327
36.635355,84,80300.90882
36.22835,123,80315.518716
34.761415,158,80333.630806
-18.026473,9,80336.832353
28.460399,68,80345.93679
30.497539,56,80353.841965
45.7129,215,80377.657098
37.698556,147,80394.970623
-15.781167,9,80398.173509
34.111841,130,80413.491105
30.315807,62,80421.998591
34.490617,93,80433.610078
33.123288,64,80442.319875
34.163893,67,80451.326585
31.95451,189,80472.552756
29.228468,49,80479.759715
35.07646,121,80494.174615
35.103117,111,80507.588878
38.210456,166,80526.509746
31.508694,133,80542.127903
33.510151,150,80559.443494
30.050045,44,80566.151101
29.663295,37,80572.155678
31.544555,101,80584.571907
35.48322,117,80598.589182
33.936058,115,80612.408956
34.086214,66,80621.319431
31.938835,94,80633.032138
42.308097,197,80655.055777
36.439211,76,80664.965417
-44.228437,349,80702.19656
31.31108,115,80716.005858
26.280184,58,80724.110249
30.174684,70,80733.41558
33.536539,74,80743.123622
26.16081,88,80754.229617
31.624703,79,80764.436652
38.314255,113,80778.044415
25.185534,94,80789.751704
-22.929691,35,80795.555885
29.963242,103,80808.163447
31.596384,33,80814.365832
27.087338,92,80825.873892
-17.135863,11,80829.276703
33.016635,211,80852.690972
31.151911,96,80864.599889
-21.677739,32,80870.102555
-17.106436,12,80873.604633
11.688896,216,80897.521398
30.13837,55,80905.925734
-19.088093,15,80909.727398
31.649018,66,80918.633233
26.659304,113,80932.241585
27.096973,48,80939.346354
30.098799,110,80952.656351
-24.497845,186,80973.569591
-34.993625,110,80986.881352
32.191769,93,80998.487849
40.392074,124,81013.196732
36.432268,95,81025.005055
-18.300083,21,81029.40747
39.670478,165,81048.221232
-26.332561,78,81058.328786
35.05785,83,81068.93677
35.85066,116,81082.845245
27.7969,72,81092.351037
32.054757,91,81103.759331
32.056035,23,81108.663745
33.820951,118,81122.773849
30.578843,100,81135.082022
37.511614,124,81149.792018
37.407673,169,81169.003291
36.828108,155,81186.8147
35.426117,155,81204.625423
-12.30305,127,81219.637833
34.164888,100,81231.948399
34.319541,154,81249.662059
32.050458,146,81266.583916
14.955115,178,81286.68363
31.909221,103,81299.300539
35.51724,95,81311.116812
28.323907,52,81318.631515
35.871187,84,81329.349922
32.66394,68,81338.457929
-39.416321,147,81355.477155
31.956201,73,81365.084558
31.767349,144,81381.795868
27.184885,88,81392.904804
30.184357,91,81404.312098
29.50943,91,81415.720819
29.024812,55,81423.526772
35.193556,50,81430.830579
39.658262,193,81452.426111
35.045231,65,81461.23245
38.674582,102,81473.741432
31.220698,25,81478.845889
29.911829,64,81487.552945
29.229747,96,81499.462866
37.142023,105,81512.271351
33.271454,125,81527.081081
31.544663,88,81538.190163
33.071069,127,81553.200114
34.131202,120,81567.510041
34.496185,65,81576.315978
-16.680359,11,81579.719052
37.510573,212,81603.232854
15.86466,145,81620.344419
28.346454,64,81629.050766
40.863254,185,81649.862719
33.332736,81,81660.269078
28.21413,125,81675.379684
34.310543,213,81698.993911
-31.226315,230,81724.31057
27.92207,69,81733.516787
29.985578,73,81743.12385
35.68783,144,81759.834605
26.889004,107,81772.843239
29.811464,106,81785.751567
42.556462,250,81813.071202
38.49683,150,81830.67534
28.034176,83,81841.283364
33.64585,67,81850.291382
41.763382,168,81869.407376
28.251331,49,81876.616716
-20.12877,25,81881.420565
38.41954,140,81897.734427
27.406237,48,81904.842356
-63.376742,299,81937.06381
39.645887,153,81954.676489
33.518668,84,81965.383779
29.891682,97,81977.390388
31.144217,166,81996.303596
41.744725,161,82014.716006
31.495461,118,82029.427487
36.483182,76,82039.335143
-17.742207,20,82043.637825
27.304529,187,82064.652503
-17.556508,108,82077.762417
37.329381,92,82089.270366
34.698886,105,82102.379608
31.434304,78,82112.486444
27.974549,146,82129.39888
28.962472,73,82139.004556
-21.090348,21,82143.408519
29.849285,99,82155.596331
37.231561,123,82170.208568
28.135773,84,82180.91606
33.993872,66,82189.82309
28.442644,52,82197.329192
31.451078,52,82204.836072
26.366832,73,82214.443949
35.684557,130,82229.754288
33.196214,157,82248.067429
33.512599,52,82255.573759
31.53377,75,82265.379857
31.217091,24,82270.086368
35.209872,134,82285.794078
33.374187,55,82293.600209
24.352416,47,82300.605313
33.079489,70,82309.911776
23.152532,73,82319.518493
30.218967,46,82326.725029
35.902338,88,82337.812288
25.688675,89,82349.031701
24.666388,50,82356.317563
23.542406,65,82365.442848
26.848321,210,82388.753655
1.934153,268,82417.885832
28.727522,132,82433.401466
39.510882,138,82449.522439
36.870901,182,82470.047961
30.948213,90,82481.365704
28.999204,31,82486.771424
31.52201,79,82497.283244
35.080617,112,82510.803859
29.117253,101,82523.220422
39.078283,94,82534.931434
43.973243,190,82556.255785
37.26087,210,82579.887053
42.429825,160,82598.210156
25.02191,85,82609.022697
30.052826,106,82621.939961
-23.213474,76,82631.849054
27.015069,98,82643.955078
40.937767,178,82664.06947
35.299595,145,82680.880913
45.353951,182,82701.392117
19.511075,121,82715.801003
33.579972,99,82728.009392
43.339269,230,82753.625189
41.260308,134,82769.332313
30.700828,42,82775.839079
30.161442,46,82782.742945
-17.196066,11,82786.143772
29.768822,68,82795.249634
15.710441,198,82817.363213
33.83135,93,82828.970759
41.740762,185,82849.785308
34.212158,130,82865.093472
27.023508,76,82875.000114
-18.379352,18,82879.102667
36.155162,145,82895.916328
41.148247,140,82912.22784
33.696409,159,82930.442055
33.10609,45,82937.246991
-15.411486,7,82940.248698
38.41192,190,82961.562116
29.703492,89,82972.769959
31.761592,90,82984.075603
40.659078,148,83001.187367
31.28815,127,83016.197261
33.937899,75,83026.001848
33.187388,37,83032.007749
34.547544,126,83046.91749
30.867602,33,83052.520532
39.710473,121,83066.931099
34.442345,80,83077.23705
40.697702,201,83099.651085
29.222385,58,83107.75665
34.414688,89,83118.964028
31.439159,134,83134.6752
33.32987,74,83144.380466
-16.408383,6,83147.282965
33.74252,54,83154.987031
30.429736,85,83165.793858
36.491678,77,83175.799381
-19.083984,37,83181.804248
40.667054,120,83196.111995
26.417224,151,83213.523266
29.828088,66,83222.429054
34.204883,98,83234.540556
30.431038,79,83244.746999
35.447495,84,83255.454391
33.397947,55,83263.259305
42.028229,193,83284.876115
36.66208,97,83296.884118
37.104283,154,83314.594777
25.271206,146,83331.504715
41.590501,214,83355.219926
34.072869,57,83363.225743
33.579119,110,83376.533877
30.25188,89,83387.740001
32.139163,67,83396.746503
-16.451168,11,83400.148918
33.12767,123,83414.758277
29.84916,136,83430.671564
41.925929,133,83446.285743
38.588308,168,83465.703063
40.139907,156,83483.620234
42.379941,133,83499.234536
37.810959,169,83518.45293
26.956877,50,83525.758211
31.22197,126,83540.669789
40.435725,120,83555.284236
37.688338,135,83571.101418
-15.42594,1,83573.503067
25.143465,95,83585.31429
38.839465,137,83601.333107
42.301824,163,83619.950324
34.099151,55,83627.757056
-17.846119,18,83631.860013
25.198624,142,83648.372295
20.571833,131,83663.789597
-20.533248,27,83668.792707
28.117082,54,83676.499369
29.541407,34,83682.206451
41.378203,170,83701.522625
-19.917391,30,83706.826684
27.305183,133,83722.437602
43.296318,192,83743.952424
30.045832,113,83757.561924
41.595119,158,83775.972389
44.500982,226,83800.888404
30.035192,62,83809.39391
39.146989,124,83824.103021
36.048186,88,83835.212668
31.606632,131,83850.622949
24.959406,101,83863.033231
38.000919,94,83874.742128
32.359153,76,83884.647941
28.539996,34,83890.350984
33.927514,147,83907.663086
35.616362,204,83930.376919
39.82684,186,83951.291823
29.826712,69,83960.499036
43.174718,233,83986.115898
33.153107,145,84002.927435
35.735312,134,84018.637324
-42.826145,171,84038.050593
34.436526,56,84045.956653
29.263269,50,84053.261906
-19.680065,24,84057.963281
-14.477112,122,84072.472459
30.991396,27,84077.477196
27.884818,143,84094.090688
39.767184,163,84112.700463
35.637376,127,84127.710121
34.317578,85,84138.517968
36.467408,141,84154.925394
33.632369,77,84164.93272
32.344511,44,84171.637847
28.500981,49,84178.844629
31.983359,62,84187.348542
33.674925,61,84195.754525
-20.386948,29,84200.95656
37.164071,198,84223.079437
35.086198,59,84231.288893
34.532678,76,84241.199317
35.720075,148,84258.319373
24.914374,64,84267.029001
36.064294,88,84278.138754
34.433402,82,84288.652065
-9.772562,196,84310.573683
43.278393,198,84332.995502
-18.23222,12,84336.498464
34.134577,116,84350.410839
39.372265,163,84369.029896
28.491802,107,84382.043513
30.966922,249,84409.268497
29.249727,29,84414.473927
34.522352,108,84427.590601
35.619318,66,84436.500782
29.639004,82,84447.008347
30.397939,50,84454.618582
32.531231,36,84460.525041
34.159201,128,84475.640479
-32.521498,118,84489.753188
31.768514,92,84501.270121
31.806557,95,84513.083258
29.286727,42,84519.592284
39.639693,172,84539.411062
43.896493,244,84566.129323
33.849973,116,84580.039005
36.736429,69,84589.244164
36.834148,111,84602.652801
34.837178,102,84615.159564
34.818807,61,84623.565348
43.129032,203,84646.179662
27.465661,200,84668.493084
38.315594,161,84686.905696
37.679082,109,84700.113076
40.317939,161,84718.525423
26.566926,96,84730.433302
37.357898,131,84745.843796
36.36317,215,84769.658667
32.85649,85,84780.464682
26.906385,72,84789.975774
34.70483,93,84801.578614
35.519389,66,84810.483862
34.601914,88,84821.591206
32.563425,85,84832.39828
43.961543,183,84853.012147
35.808326,111,84866.41862
30.362513,98,84878.52779
32.628009,78,84888.634211
35.829985,103,84901.241461
33.93793,109,84914.45207
38.046054,127,84929.458557
41.385095,174,84949.172208
24.214148,87,84960.179171
25.708192,76,84970.08705
29.617765,36,84975.990164
34.511836,114,84989.69782
40.699099,144,85006.40863
29.960841,76,85016.314436
26.847274,45,85023.118083
28.162513,71,85032.523401
36.144187,145,85049.334363
34.646569,70,85058.640562
-11.265139,155,85076.452746
32.854729,75,85086.560184
-32.135776,109,85099.769356
31.140455,89,85110.97849
39.119457,125,85125.788059
37.621605,111,85139.197003
31.061277,121,85153.608604
30.635053,82,85164.416407
34.991694,108,85177.525126
41.165438,128,85192.634559
31.902414,41,85199.037099
39.366623,129,85214.250962
32.307852,37,85220.255285
30.022451,74,85229.943906
30.965681,33,85235.548434
36.41102,76,85245.459244
36.626473,214,85269.183933
31.303575,23,85273.793228
28.322754,33,85279.399815
27.955033,34,85285.108724
25.502816,44,85291.817743
28.700206,133,85307.437163
39.127824,169,85326.655276
25.632963,93,85338.266587
29.123136,82,85348.774427
30.344246,98,85360.882343
29.577371,59,85369.088583
37.404636,99,85381.297397
29.189205,233,85406.914752
31.88094,119,85421.105071
27.416129,73,85430.712133
34.440612,90,85442.020744
-30.362099,86,85453.228785
33.497623,211,85476.644834
20.863127,166,85495.556622
32.491456,101,85507.964514
-27.299865,500,85560.298054
30.401018,99,85572.505858
32.735709,82,85583.014766
35.560096,124,85597.726449
35.314076,63,85606.334278
19.919845,149,85623.546036
38.455673,212,85647.062789
32.758008,195,85668.876337
-40.331863,143,85685.490523
41.441086,125,85700.60263
42.039652,202,85723.117232
30.118772,38,85729.222271
29.035834,71,85738.608543
35.56693,168,85758.023617
36.175172,77,85768.03029
-16.462731,6,85770.934201
-19.70061,45,85777.739163
30.621961,157,85795.751791
7.509347,320,85830.073055
26.744046,136,85845.983989
19.386797,93,85857.594022
-20.308579,32,85863.097596
-30.302397,162,85881.609352
36.632778,108,85894.718988
32.279225,140,85911.031624
33.32409,153,85928.64325
32.657488,153,85946.2563
30.147321,75,85956.063226
33.363937,116,85969.973715
30.617514,128,85985.084623
44.551403,237,86011.101557
34.863097,78,86021.189384
37.096378,119,86035.39833
28.84167,69,86044.606285
40.069062,192,86066.121756
42.06947,189,86087.349143
35.149252,105,86100.164289
30.447411,70,86109.477466
33.87279,52,86116.98693
33.948162,81,86127.402793
32.023057,53,86135.010889
31.808485,81,86145.427512
30.431216,58,86153.53384
33.062894,113,86167.146843
29.586995,27,86172.151975
33.480121,69,86181.35852
39.344582,173,86200.972754
-18.637531,56,86208.87769
35.222205,149,86226.091628
32.941655,106,86239.000437
29.346911,58,86247.105165
34.181231,56,86255.011338
35.033889,66,86263.917442
34.955222,89,86275.124769
35.643065,105,86287.915496
40.034861,132,86303.425832
37.048318,140,86319.735926
30.306263,45,86326.541848
25.879671,83,86337.150355
27.966599,138,86353.263394
35.407233,112,86366.778724
39.938543,136,86382.687191
29.121283,56,86390.593205
35.069555,107,86403.602039
32.660733,126,86418.51257
34.329098,51,86425.918321
21.240832,131,86441.329494
27.346811,46,86448.234873
32.961523,54,86455.940806
33.682514,36,86461.824841
29.888957,34,86467.53213
33.711783,114,86481.240242
36.101112,96,86493.150084
36.576883,150,86510.462245
35.021422,97,86522.471539
44.355895,224,86547.168957
-18.112568,18,86551.291496
-21.116587,208,86574.407952
-28.728019,102,86586.898453
27.914675,54,86594.601085
29.65567,110,86607.909189
35.193326,88,86619.015342
35.875114,82,86629.522455
37.575939,165,86648.335538
29.276926,104,86661.042738
41.137306,189,86682.255849
29.864761,54,86689.961448
34.702675,146,86706.869861
41.920277,217,86730.885935
40.228962,153,86748.498047
39.92195,160,86766.810198
30.501257,104,86779.518251
30.478013,38,86785.622047
34.103481,186,86806.536281
39.40537,171,86825.946778
22.799241,101,86838.354763
30.65779,80,86848.661381
36.286311,136,86864.573787
30.544587,186,86885.48598
31.219751,54,86893.19144
40.56258,206,86916.107531
-27.584971,45,86922.911463
33.590224,54,86930.617868
25.941611,167,86949.630447
-25.22208,87,86960.638102
33.163337,88,86971.744202
30.693535,174,86991.459495
-22.657616,133,87007.067998
27.148031,52,87014.572024
26.978488,77,87024.579399
38.364655,137,87040.591231
35.760181,84,87051.299284
43.060829,156,87069.210617
31.701475,49,87076.415473
30.511257,61,87084.821923
-21.859448,23,87089.424098
30.520892,44,87096.12883
37.295168,84,87106.83648
-19.344943,22,87111.338314
35.003628,99,87123.546493
34.792704,62,87132.052902
32.515694,74,87141.759173
33.532521,56,87149.663691
29.531931,40,87155.968542
31.015156,43,87162.573793
-34.891067,159,87180.784177
37.878064,129,87195.993212
34.23394,107,87209.002232
32.53282,48,87216.106652
31.535149,37,87222.109379
-18.12083,12,87225.612056
-18.355512,14,87229.314741
29.315321,78,87239.422467
36.190254,129,87254.631683
34.978206,64,87263.336326
34.192886,157,87281.348513
30.793392,94,87293.055757
41.253703,138,87309.165663
27.788452,79,87319.378342
-17.2589,13,87322.980528
