global_step,episode,episode_reward,episode_len,success,collision,mean_dist,final_dist
457024,3972,32.704370,171,1,0,6.710839,0.440646
457111,3973,33.805967,87,1,0,3.652505,0.484235
457182,3974,33.779608,71,1,0,3.140109,0.464622
457275,3975,32.186596,93,1,0,3.594048,0.452799
457393,3976,33.936420,118,1,0,4.648593,0.471556
457462,3977,31.986066,69,1,0,3.037308,0.499458
457560,3978,32.647851,98,1,0,4.061294,0.493304
457660,3979,37.940117,100,1,0,4.272742,0.442928
457842,3980,41.003103,182,1,0,7.032391,0.487934
457937,3981,25.293404,95,1,0,3.160992,0.453174
458196,3982,30.524245,259,1,0,8.276668,0.472784
458232,3983,-17.195058,36,0,1,2.953992,1.868842
458274,3984,28.915613,42,1,0,1.911845,0.457074
458282,3985,-16.189982,8,0,1,10.021530,9.747483
458303,3986,-17.721070,21,0,1,15.875559,15.200592
458362,3987,30.364670,59,1,0,2.368378,0.476583
458547,3988,28.758396,185,1,0,5.497026,0.459284
458651,3989,26.664826,104,1,0,3.002590,0.459045
458699,3990,28.569046,48,1,0,2.145306,0.442235
458841,3991,20.237754,142,1,0,4.175489,0.471221
458995,3992,31.741906,154,1,0,5.498151,0.451969
459059,3993,29.979807,64,1,0,2.700548,0.493996
459220,3994,38.045323,161,1,0,6.432652,0.458403
459264,3995,34.470297,44,1,0,2.141229,0.440568
459414,3996,35.561112,150,1,0,5.674337,0.475754
459546,3997,39.152461,132,1,0,5.481592,0.476053
459581,3998,29.792185,35,1,0,1.757717,0.462846
459651,3999,29.262763,70,1,0,2.825155,0.474638
459670,4000,-14.775560,19,0,1,1.930547,1.257909
459817,4001,35.948683,147,1,0,5.405322,0.487984
459824,4002,-15.920072,7,0,1,14.411648,14.200575
459890,4003,33.770957,66,1,0,2.919270,0.486805
460000,4004,33.734342,110,1,0,4.126726,0.429395
460159,4005,36.204678,159,1,0,6.161281,0.437780
460316,4006,37.670462,157,1,0,6.388918,0.480882
460365,4007,-23.941902,49,0,1,11.300407,10.603462
460454,4008,31.107012,89,1,0,3.706912,0.458725
460581,4009,21.265374,127,1,0,4.003572,0.482215
460675,4010,26.063628,94,1,0,3.192987,0.451726
460788,4011,25.807249,113,1,0,3.329810,0.485170
460883,4012,27.899278,95,1,0,3.797040,0.491679
460942,4013,34.728388,59,1,0,2.696267,0.439072
461106,4014,30.825874,164,1,0,4.750139,0.483808
461159,4015,29.367222,53,1,0,2.354785,0.490482
461339,4016,38.973717,180,1,0,6.691276,0.495583
461522,4017,41.803690,183,1,0,6.949028,0.472347
461592,4018,28.585666,70,1,0,2.893427,0.447334
461679,4019,26.415853,87,1,0,2.533665,0.471441
462179,4020,-54.950605,500,0,0,2.332534,2.245781
462185,4021,-15.486050,6,0,1,10.041249,9.820932
462225,4022,30.761546,40,1,0,1.880126,0.478494
462347,4023,37.865936,122,1,0,5.051528,0.463695
462487,4024,30.608624,140,1,0,5.458805,0.440180
462579,4025,24.363133,92,1,0,2.771826,0.479790
462700,4026,-24.418818,121,0,1,4.999141,2.264499
462910,4027,29.468442,210,1,0,5.791740,0.475620
462956,4028,31.108629,46,1,0,2.227429,0.489535
463076,4029,31.838742,120,1,0,4.822237,0.485124
463203,4030,28.634647,127,1,0,3.865018,0.494944
463250,4031,-20.010709,47,0,1,2.277686,1.401671
463383,4032,35.318532,133,1,0,5.128196,0.479087
463503,4033,33.151272,120,1,0,4.155697,0.489103
463724,4034,39.380231,221,1,0,8.612808,0.451861
463869,4035,36.846627,145,1,0,5.833557,0.454058
463958,4036,30.640781,89,1,0,3.160557,0.467086
464078,4037,33.153048,120,1,0,4.701591,0.436793
464198,4038,32.255302,120,1,0,4.741469,0.447327
464290,4039,29.051647,92,1,0,3.764410,0.484248
464406,4040,30.324335,116,1,0,4.535289,0.485468
464551,4041,29.340416,145,1,0,5.288266,0.493610
464596,4042,32.863722,45,1,0,2.140232,0.441057
464734,4043,35.773035,138,1,0,5.200735,0.441191
464860,4044,36.339850,126,1,0,4.981245,0.423474
464885,4045,31.375221,25,1,0,1.374769,0.429705
464896,4046,-18.274993,11,0,1,6.246494,6.341067
465028,4047,20.366418,132,1,0,3.915191,0.461321
465229,4048,35.717822,201,1,0,7.564707,0.480473
465256,4049,-20.132132,27,0,1,6.945087,6.528539
465279,4050,-20.416993,23,0,1,12.068172,11.759077
465395,4051,31.565039,116,1,0,4.474401,0.482887
465510,4052,39.645238,115,1,0,4.834672,0.486523
465579,4053,33.835021,69,1,0,3.099771,0.458732
465654,4054,31.024787,75,1,0,2.487689,0.489845
465778,4055,29.187106,124,1,0,3.922747,0.459582
465822,4056,32.133269,44,1,0,2.089154,0.475892
465860,4057,32.817448,38,1,0,1.877667,0.475986
465917,4058,27.265934,57,1,0,2.315027,0.457416
466052,4059,37.732891,135,1,0,5.439577,0.468528
466250,4060,36.008089,198,1,0,6.724958,0.454667
466265,4061,-17.280444,15,0,1,16.815556,16.459077
466383,4062,32.010331,118,1,0,4.439921,0.470755
466515,4063,34.592854,132,1,0,5.447968,0.455567
466647,4064,37.652230,132,1,0,5.433005,0.495668
466842,4065,36.015455,195,1,0,6.959464,0.498785
466874,4066,-21.453778,32,0,1,3.766593,3.407159
466959,4067,36.490189,85,1,0,3.633133,0.488498
467018,4068,33.153119,59,1,0,2.609352,0.460387
467053,4069,31.275521,35,1,0,1.822460,0.465625
467080,4070,-19.831996,27,0,1,11.158820,10.766092
467167,4071,32.601987,87,1,0,3.615064,0.480729
467208,4072,27.060148,41,1,0,1.568979,0.440471
467232,4073,29.890085,24,1,0,1.343665,0.466772
467383,4074,33.417687,151,1,0,5.420486,0.496317
467394,4075,-17.547240,11,0,1,8.980629,8.851579
467453,4076,28.938629,59,1,0,2.533477,0.462810
467606,4077,36.729217,153,1,0,5.757652,0.469123
467791,4078,37.632931,185,1,0,6.997803,0.478924
467854,4079,29.240641,63,1,0,2.589764,0.443915
468036,4080,34.528723,182,1,0,6.792190,0.467254
468152,4081,38.792422,116,1,0,4.924201,0.489216
468436,4082,35.134723,284,1,0,8.834579,0.492413
468555,4083,30.288082,119,1,0,4.565742,0.477180
468706,4084,40.530887,151,1,0,6.127705,0.469279
468775,4085,31.878135,69,1,0,2.853216,0.457074
468976,4086,39.170115,201,1,0,7.330318,0.466499
469057,4087,36.755658,81,1,0,3.566082,0.448905
469185,4088,33.761315,128,1,0,4.682153,0.476005
469302,4089,39.243956,117,1,0,4.843717,0.499564
469454,4090,35.516726,152,1,0,5.738043,0.482149
469629,4091,33.370079,175,1,0,6.858858,0.465843
469668,4092,31.393529,39,1,0,1.840132,0.454810
469720,4093,29.539219,52,1,0,2.141194,0.460937
469892,4094,24.685518,172,1,0,4.479390,0.465330
470018,4095,36.994141,126,1,0,5.000234,0.480793
470201,4096,20.160673,183,1,0,5.197417,0.473224
470402,4097,34.163299,201,1,0,7.607153,0.469803
470441,4098,31.658831,39,1,0,1.854741,0.457119
470551,4099,35.242903,110,1,0,4.425636,0.485637
470568,4100,-18.343223,17,0,1,10.263503,10.171497
470637,4101,31.359202,69,1,0,2.579879,0.433788
470709,4102,32.643174,72,1,0,3.126371,0.456701
470767,4103,29.531063,58,1,0,2.575337,0.489057
470934,4104,30.804021,167,1,0,4.916955,0.474601
471025,4105,24.310023,91,1,0,2.900851,0.469298
471112,4106,25.430743,87,1,0,2.918427,0.489974
471310,4107,27.679100,198,1,0,5.273369,0.456001
471435,4108,34.821392,125,1,0,5.109995,0.474333
471514,4109,34.804088,79,1,0,3.419445,0.472617
471547,4110,27.316809,33,1,0,1.554926,0.486813
471680,4111,39.652186,133,1,0,5.528381,0.462937
471829,4112,32.615150,149,1,0,5.047638,0.453246
471889,4113,33.802685,60,1,0,2.807556,0.499339
471956,4114,32.217744,67,1,0,2.924515,0.449976
472032,4115,33.525115,76,1,0,3.331640,0.445224
472097,4116,28.457200,65,1,0,2.744859,0.493200
472177,4117,27.524413,80,1,0,3.153622,0.485400
472308,4118,30.091881,131,1,0,4.431496,0.459207
472438,4119,19.972390,130,1,0,3.942889,0.424158
472516,4120,30.343439,78,1,0,3.292645,0.477571
472712,4121,25.932472,196,1,0,5.681047,0.437493
472756,4122,27.657682,44,1,0,1.855889,0.481057
472943,4123,41.917699,187,1,0,7.169055,0.492854
472985,4124,31.277000,42,1,0,2.062491,0.493006
473163,4125,26.305699,178,1,0,4.288682,0.489951
473240,4126,29.560854,77,1,0,3.155964,0.474602
473429,4127,39.369883,189,1,0,6.760218,0.452025
473653,4128,33.932712,224,1,0,7.572618,0.491439
473773,4129,36.265331,120,1,0,4.792121,0.460493
473990,4130,24.595040,217,1,0,6.880869,0.492988
474014,4131,-19.522477,24,0,1,7.564382,7.447163
474060,4132,27.827599,46,1,0,1.953420,0.454929
474139,4133,30.613453,79,1,0,3.376088,0.469158
474257,4134,30.856000,118,1,0,4.308296,0.477697
474438,4135,22.355194,181,1,0,4.532969,0.438825
474569,4136,13.177382,131,1,0,2.655529,0.486585
474723,4137,37.281105,154,1,0,6.015199,0.450289
474850,4138,28.208957,127,1,0,4.137842,0.444169
474933,4139,32.640664,83,1,0,3.487473,0.490835
474950,4140,-18.258401,17,0,1,12.118577,11.932848
475106,4141,31.183356,156,1,0,5.584392,0.454680
475198,4142,29.126849,92,1,0,3.650090,0.490531
475232,4143,30.994698,34,1,0,1.678404,0.438882
475374,4144,22.819076,142,1,0,4.377414,0.495776
475568,4145,37.504192,194,1,0,7.189749,0.480515
475697,4146,37.624582,129,1,0,5.366971,0.471978
475818,4147,25.198773,121,1,0,4.273181,0.491701
475880,4148,31.677501,62,1,0,1.922592,0.497176
475916,4149,29.700745,36,1,0,1.736514,0.445434
476072,4150,25.300553,156,1,0,5.144444,0.440725
476147,4151,31.592163,75,1,0,2.983835,0.452308
476254,4152,27.159974,107,1,0,2.792797,0.453482
476495,4153,33.013343,241,1,0,7.969288,0.483781
476710,4154,29.051303,215,1,0,6.900824,0.477984
476809,4155,31.090552,99,1,0,3.862809,0.449101
476872,4156,31.021775,63,1,0,2.736709,0.434384
476977,4157,28.514978,105,1,0,2.809979,0.497763
477122,4158,31.199230,145,1,0,5.584566,0.438288
477176,4159,25.639142,54,1,0,1.471022,0.488192
477452,4160,29.617649,276,1,0,8.872343,0.496828
477673,4161,39.916840,221,1,0,8.557501,0.449218
477782,4162,30.824245,109,1,0,4.242451,0.453669
477805,4163,-18.926701,23,0,1,5.860253,5.662571
477981,4164,35.813127,176,1,0,6.768970,0.428539
478174,4165,33.135738,193,1,0,7.372538,0.463934
478263,4166,-17.371727,89,0,1,4.931451,2.868415
478379,4167,29.536528,116,1,0,3.845068,0.481955
478418,4168,31.171731,39,1,0,1.970715,0.493000
478520,4169,37.395821,102,1,0,4.385963,0.472826
478571,4170,32.718919,51,1,0,2.215855,0.448136
478606,4171,-19.792493,35,0,1,6.572516,6.268612
478710,4172,29.188438,104,1,0,3.725276,0.463146
478850,4173,37.400649,140,1,0,5.781562,0.477879
478973,4174,35.069371,123,1,0,4.914840,0.484120
479004,4175,-22.219457,31,0,1,15.594883,15.154184
479080,4176,-20.285632,76,0,1,6.546468,4.315591
479260,4177,39.391370,180,1,0,6.835140,0.493944
479294,4178,-15.972697,34,0,1,5.417156,4.401185
479301,4179,-15.885042,7,0,1,8.549919,8.337973
479413,4180,30.523594,112,1,0,3.627997,0.487926
479471,4181,28.441740,58,1,0,1.916172,0.451965
479598,4182,32.159059,127,1,0,4.790871,0.488994
479664,4183,32.881561,66,1,0,2.961851,0.443619
479696,4184,-20.723219,32,0,1,9.059036,8.616073
480196,4185,-29.946790,500,0,0,2.271245,2.188982
480231,4186,27.486300,35,1,0,1.564072,0.435624
480331,4187,31.930829,100,1,0,4.056130,0.429751
480389,4188,28.945435,58,1,0,2.475363,0.430052
480557,4189,-23.862564,168,0,1,6.129098,2.267800
480563,4190,-16.795957,6,0,1,8.619167,8.660358
480717,4191,35.334393,154,1,0,5.498124,0.499776
480922,4192,22.713410,205,1,0,5.489938,0.484812
480990,4193,36.194146,68,1,0,3.068486,0.458422
480999,4194,-16.461394,9,0,1,6.264156,6.062586
481169,4195,39.127758,170,1,0,6.057601,0.494354
481187,4196,-18.234681,18,0,1,3.911430,3.769055
481350,4197,19.576934,163,1,0,4.280240,0.453537
481387,4198,-21.534835,37,0,1,15.114575,14.444100
481535,4199,-9.224043,148,0,1,6.254531,1.120102
481626,4200,31.180750,91,1,0,3.580493,0.476288
481743,4201,32.212686,117,1,0,4.474649,0.472247
481805,4202,33.846187,62,1,0,2.739177,0.467458
481998,4203,34.451299,193,1,0,6.804987,0.438297
482097,4204,32.292691,99,1,0,3.991963,0.469461
482152,4205,32.790306,55,1,0,2.450933,0.427084
482393,4206,-21.197368,241,0,1,8.105256,2.636078
482493,4207,25.815354,100,1,0,3.365358,0.461637
482554,4208,26.796470,61,1,0,2.248960,0.442348
482677,4209,32.027427,123,1,0,4.851003,0.429600
482744,4210,33.520359,67,1,0,2.925275,0.447273
482916,4211,37.225809,172,1,0,6.677689,0.467576
483097,4212,34.637362,181,1,0,6.690364,0.488121
483160,4213,33.440085,63,1,0,2.850507,0.491777
483231,4214,30.246182,71,1,0,3.024762,0.441512
483374,4215,31.184002,143,1,0,4.916369,0.494651
483381,4216,-15.783219,7,0,1,10.025156,9.813019
483511,4217,30.204406,130,1,0,4.910734,0.485904
483621,4218,25.109305,110,1,0,3.376235,0.455289
483771,4219,23.895348,150,1,0,3.948318,0.483382
483938,4220,25.387990,167,1,0,4.974949,0.478672
484017,4221,29.729621,79,1,0,3.085443,0.482716
484144,4222,-31.215732,127,0,1,4.353413,2.147203
484213,4223,35.123166,69,1,0,3.050076,0.481042
484418,4224,27.107604,205,1,0,5.944087,0.432004
484546,4225,22.797391,128,1,0,3.717260,0.464624
484592,4226,30.848902,46,1,0,2.192538,0.493499
484657,4227,32.727255,65,1,0,2.786896,0.469909
484867,4228,27.161051,210,1,0,5.970662,0.453939
485008,4229,35.045757,141,1,0,5.698586,0.476099
485097,4230,36.765744,89,1,0,3.820383,0.497082
485160,4231,29.102469,63,1,0,2.670667,0.470027
485232,4232,29.724143,72,1,0,3.058910,0.498883
485329,4233,32.739517,97,1,0,4.005311,0.439720
485538,4234,35.047170,209,1,0,7.696830,0.457543
485548,4235,-16.538131,10,0,1,8.120475,7.845633
485660,4236,31.646349,112,1,0,3.463310,0.469474
485714,4237,30.165387,54,1,0,2.372150,0.458482
485764,4238,31.040782,50,1,0,1.600514,0.499954
485960,4239,23.910538,196,1,0,6.324666,0.486037
486026,4240,33.391907,66,1,0,2.794206,0.489867
486091,4241,31.871077,65,1,0,2.656612,0.451502
486193,4242,30.407565,102,1,0,3.931562,0.487954
486261,4243,30.752340,68,1,0,2.145992,0.494169
486389,4244,19.985168,128,1,0,3.452586,0.481569
486431,4245,29.811662,42,1,0,1.998452,0.451214
486546,4246,27.793147,115,1,0,3.269309,0.464119
486628,4247,25.821280,82,1,0,2.703101,0.469676
486818,4248,34.456695,190,1,0,6.847303,0.497859
486866,4249,32.633855,48,1,0,2.240039,0.464135
486888,4250,-17.158356,22,0,1,8.397953,7.989465
487055,4251,35.065373,167,1,0,5.845737,0.423321
487123,4252,29.082981,68,1,0,2.686493,0.466060
487355,4253,-16.642721,232,0,1,8.393934,2.365907
487568,4254,24.565278,213,1,0,6.332238,0.482190
487677,4255,34.927358,109,1,0,4.427596,0.466376
487799,4256,38.445357,122,1,0,5.148518,0.492614
487864,4257,31.135893,65,1,0,2.854606,0.455077
487944,4258,28.399164,80,1,0,3.070416,0.443574
488070,4259,32.042099,126,1,0,4.232240,0.487662
488202,4260,31.324874,132,1,0,4.836395,0.444370
488274,4261,30.229261,72,1,0,3.067594,0.438695
488469,4262,37.273133,195,1,0,7.655905,0.475831
488478,4263,-17.031503,9,0,1,10.099388,9.998563
488638,4264,35.069602,160,1,0,6.243134,0.474586
488749,4265,22.920877,111,1,0,3.304141,0.499563
488792,4266,31.312410,43,1,0,1.959441,0.461155
488943,4267,33.687698,151,1,0,5.657992,0.463675
489097,4268,11.561956,154,1,0,2.588176,0.494172
489148,4269,32.516066,51,1,0,2.365975,0.470108
489232,4270,32.046121,84,1,0,3.589761,0.426554
489326,4271,32.344144,94,1,0,3.738392,0.470166
489363,4272,31.034797,37,1,0,1.837667,0.478841
489457,4273,30.564540,94,1,0,3.720712,0.452074
489499,4274,29.305091,42,1,0,1.940207,0.461159
489541,4275,27.666131,42,1,0,1.883601,0.464699
489664,4276,39.148058,123,1,0,5.145481,0.475889
489864,4277,30.861314,200,1,0,5.237646,0.433646
490015,4278,37.079256,151,1,0,6.064144,0.494665
490214,4279,34.031122,199,1,0,7.289267,0.435864
490292,4280,24.787565,78,1,0,2.631249,0.494642
490386,4281,30.895662,94,1,0,3.823408,0.492768
490541,4282,35.399482,155,1,0,6.138143,0.497919
490620,4283,28.585963,79,1,0,3.107480,0.475062
490675,4284,32.341565,55,1,0,2.540481,0.443403
490776,4285,32.487928,101,1,0,4.183819,0.458022
490942,4286,32.406373,166,1,0,6.347703,0.445671
490989,4287,-23.928291,47,0,1,3.969230,3.428376
491072,4288,30.133805,83,1,0,3.434959,0.436181
491187,4289,33.193845,115,1,0,3.972023,0.476977
491294,4290,34.625310,107,1,0,4.204589,0.481463
491297,4291,-16.202659,3,0,1,13.649682,13.701534
491387,4292,27.579776,90,1,0,3.145316,0.499512
491394,4293,-16.719067,7,0,1,4.097982,4.125990
491460,4294,32.155247,66,1,0,2.889241,0.485010
491654,4295,33.745041,194,1,0,6.696288,0.448861
491729,4296,29.568559,75,1,0,3.095090,0.476221
491914,4297,41.938723,185,1,0,7.177416,0.467811
492104,4298,36.141064,190,1,0,6.522980,0.468872
492293,4299,39.207700,189,1,0,6.995570,0.475754
492359,4300,33.591142,66,1,0,2.960582,0.473691
492568,4301,39.675219,209,1,0,7.562824,0.496448
492659,4302,32.724039,91,1,0,3.449628,0.472665
492701,4303,29.980751,42,1,0,2.009075,0.487249
492709,4304,-15.905821,8,0,1,8.897529,8.650829
492774,4305,31.280889,65,1,0,2.862416,0.457983
492838,4306,32.056962,64,1,0,2.781917,0.440347
492967,4307,39.557034,129,1,0,5.416243,0.447932
493093,4308,34.874038,126,1,0,5.209234,0.481385
493189,4309,37.181440,96,1,0,4.037878,0.439843
493310,4310,30.694192,121,1,0,4.687181,0.490724
493355,4311,30.800880,45,1,0,1.613488,0.472443
493452,4312,26.586545,97,1,0,3.357758,0.450037
493611,4313,39.793328,159,1,0,6.403909,0.495881
493817,4314,24.719519,206,1,0,6.225441,0.487495
494025,4315,37.941610,208,1,0,7.381016,0.493575
494165,4316,22.290020,140,1,0,3.434795,0.465075
494296,4317,27.957019,131,1,0,4.138398,0.482735
494310,4318,-17.508478,14,0,1,8.892293,8.730587
494440,4319,32.197435,130,1,0,4.700898,0.454930
494446,4320,-15.653124,6,0,1,11.289054,11.087840
494649,4321,33.263947,203,1,0,7.466603,0.448782
494691,4322,26.928701,42,1,0,1.825378,0.436628
494785,4323,32.805997,94,1,0,3.765666,0.446922
494926,4324,30.359440,141,1,0,4.951213,0.447394
494983,4325,28.871070,57,1,0,2.410837,0.456315
495154,4326,35.522981,171,1,0,5.832250,0.472964
495338,4327,34.644254,184,1,0,7.100978,0.461826
495516,4328,36.274691,178,1,0,6.905974,0.493481
495645,4329,32.772680,129,1,0,5.270718,0.445534
495756,4330,31.349014,111,1,0,4.554779,0.464947
495909,4331,37.736768,153,1,0,5.975188,0.489888
496064,4332,31.704317,155,1,0,5.659521,0.450455
496121,4333,28.097069,57,1,0,2.291356,0.444678
496170,4334,31.220397,49,1,0,2.194589,0.480687
496216,4335,24.811507,46,1,0,1.751168,0.446565
496318,4336,32.946368,102,1,0,4.075524,0.459698
496383,4337,33.275121,65,1,0,2.846885,0.489115
496418,4338,31.205022,35,1,0,1.664048,0.458244
496579,4339,28.907814,161,1,0,5.357209,0.486409
496693,4340,29.870248,114,1,0,4.336742,0.451758
496841,4341,32.660759,148,1,0,4.978207,0.489028
497057,4342,-17.884603,216,0,1,5.293495,0.988885
497144,4343,29.736208,87,1,0,3.593672,0.438044
497202,4344,30.500812,58,1,0,2.243124,0.467488
497384,4345,35.913385,182,1,0,6.163074,0.474333
497420,4346,30.542361,36,1,0,1.656967,0.444758
497536,4347,29.237168,116,1,0,3.908843,0.492302
497554,4348,-16.036312,18,0,1,9.200228,8.563681
497620,4349,28.721210,66,1,0,2.622281,0.441687
497915,4350,24.040545,295,1,0,8.662643,0.469206
497958,4351,31.224435,43,1,0,1.664665,0.485576
498044,4352,30.623746,86,1,0,3.268431,0.484898
498125,4353,33.675184,81,1,0,3.441268,0.457853
498198,4354,29.602805,73,1,0,3.123343,0.488074
498343,4355,29.250459,145,1,0,5.261806,0.460760
498368,4356,30.610074,25,1,0,1.411898,0.463638
498429,4357,26.901931,61,1,0,2.296180,0.468385
498499,4358,34.565286,70,1,0,3.062117,0.428351
498715,4359,41.854712,216,1,0,8.180616,0.442946
498829,4360,32.177483,114,1,0,4.578808,0.475120
498909,4361,33.306137,80,1,0,3.470936,0.452895
498991,4362,32.077714,82,1,0,3.557046,0.473637
499058,4363,30.975353,67,1,0,2.901891,0.424259
499147,4364,36.324032,89,1,0,3.805398,0.495390
499225,4365,28.459502,78,1,0,3.209325,0.449152
499417,4366,37.691828,192,1,0,6.474544,0.494551
499590,4367,17.419003,173,1,0,4.276517,0.428633
499715,4368,35.275206,125,1,0,4.843332,0.467054
499806,4369,28.600270,91,1,0,3.492678,0.492862
499896,4370,32.166922,90,1,0,3.682652,0.493999
500226,4371,-10.490623,330,1,0,3.590783,0.488569
500249,4372,-19.844362,23,0,1,4.842959,4.597904
500340,4373,35.818421,91,1,0,3.690547,0.492195
500438,4374,31.178428,98,1,0,3.348498,0.459379
500604,4375,38.600039,166,1,0,6.009180,0.493230
500732,4376,38.302907,128,1,0,5.301335,0.460464
500779,4377,-23.254726,47,0,1,15.010266,14.349222
500938,4378,34.033186,159,1,0,6.126903,0.454674
501060,4379,38.726807,122,1,0,4.977363,0.447616
501154,4380,36.552170,94,1,0,4.005632,0.472221
501206,4381,23.115534,52,1,0,1.704161,0.467989
501384,4382,28.468941,178,1,0,5.599121,0.475627
501509,4383,34.215734,125,1,0,4.751309,0.444514
501579,4384,32.392146,70,1,0,3.081836,0.497090
501627,4385,27.175421,48,1,0,1.986696,0.421977
501721,4386,32.194957,94,1,0,3.927767,0.474095
501839,4387,30.909755,118,1,0,4.838701,0.466298
501846,4388,-15.711306,7,0,1,14.403303,14.241819
501928,4389,36.595532,82,1,0,3.368690,0.441476
501994,4390,32.484031,66,1,0,2.849737,0.492146
502035,4391,28.851234,41,1,0,1.878674,0.436355
502150,4392,29.506292,115,1,0,4.361215,0.451456
502294,4393,38.658264,144,1,0,5.844086,0.448620
502444,4394,36.756598,150,1,0,5.903943,0.451188
502613,4395,27.467040,169,1,0,5.770500,0.423590
502697,4396,28.604404,84,1,0,3.301370,0.471681
502797,4397,27.076620,100,1,0,2.850856,0.452006
502860,4398,33.313311,63,1,0,2.733857,0.465956
502906,4399,31.704020,46,1,0,2.225267,0.490818
502913,4400,-17.277273,7,0,1,12.483492,12.566018
503011,4401,23.615578,98,1,0,2.776487,0.473929
503174,4402,28.171714,163,1,0,4.858587,0.486033
503278,4403,29.342926,104,1,0,3.993299,0.429959
503438,4404,37.798443,160,1,0,6.353091,0.447437
503492,4405,25.739306,54,1,0,2.063366,0.442435
503515,4406,30.991774,23,1,0,1.353496,0.492171
503538,4407,31.487289,23,1,0,1.338944,0.450945
503684,4408,24.560407,146,1,0,3.752977,0.439472
503901,4409,32.910693,217,1,0,7.436166,0.482288
504075,4410,33.492126,174,1,0,6.214880,0.463301
504202,4411,30.861859,127,1,0,5.093030,0.482930
504299,4412,33.736004,97,1,0,4.106544,0.477737
504470,4413,28.908712,171,1,0,6.162192,0.459157
504630,4414,34.457590,160,1,0,6.071865,0.497320
504698,4415,34.224394,68,1,0,3.014097,0.482466
504740,4416,30.464952,42,1,0,1.986825,0.463285
504819,4417,31.676123,79,1,0,3.428343,0.467369
504891,4418,34.167888,72,1,0,3.231888,0.488194
504899,4419,-15.786468,8,0,1,9.331870,9.117298
504955,4420,28.579009,56,1,0,2.397880,0.495911
505008,4421,28.972727,53,1,0,2.370432,0.475188
505027,4422,-18.884192,19,0,1,13.384038,13.288094
505101,4423,27.425098,74,1,0,2.941085,0.499387
505111,4424,-16.418502,10,0,1,8.147953,7.899991
505124,4425,-16.849888,13,0,1,6.431077,6.166766
505264,4426,37.691282,140,1,0,5.627192,0.439677
505374,4427,17.115372,110,1,0,2.593675,0.485040
505497,4428,27.852744,123,1,0,4.006268,0.471825
505548,4429,31.624883,51,1,0,2.363885,0.447422
505627,4430,-21.399158,79,0,1,4.666775,2.964679
505716,4431,29.041395,89,1,0,3.343666,0.482240
505823,4432,35.247710,107,1,0,4.374779,0.443161
505901,4433,26.082256,78,1,0,2.888125,0.497624
506037,4434,22.327062,136,1,0,3.779564,0.443247
506139,4435,33.661374,102,1,0,4.096267,0.488389
506230,4436,37.403257,91,1,0,3.905174,0.465435
506301,4437,26.926899,71,1,0,2.832129,0.423851
506404,4438,38.251178,103,1,0,4.397574,0.456142
506581,4439,34.885158,177,1,0,5.941134,0.425852
506652,4440,32.925326,71,1,0,3.122059,0.441997
506709,4441,23.620584,57,1,0,1.871845,0.488257
506824,4442,36.519628,115,1,0,4.700256,0.438840
506976,4443,28.285982,152,1,0,4.506833,0.429594
507093,4444,35.293042,117,1,0,4.587827,0.483107
507264,4445,-26.087092,171,0,1,5.761195,2.676075
507339,4446,26.327770,75,1,0,2.913989,0.445636
507438,4447,-23.094379,99,0,1,2.924500,2.008249
507573,4448,36.679934,135,1,0,4.713260,0.464368
507581,4449,-15.942275,8,0,1,12.778467,12.559904
507768,4450,36.431435,187,1,0,6.590763,0.458965
508077,4451,20.582631,309,1,0,6.545017,0.497126
508113,4452,-15.280111,36,0,1,2.651690,1.548033
508159,4453,31.447316,46,1,0,1.681744,0.490898
508174,4454,-17.175441,15,0,1,7.647713,7.408589
508364,4455,-20.429235,190,0,1,6.395275,2.362477
508384,4456,-19.028062,20,0,1,7.831658,7.657975
508394,4457,-16.107261,10,0,1,9.343148,9.115127
508460,4458,34.020036,66,1,0,2.981574,0.467847
508527,4459,32.868658,67,1,0,2.970666,0.466080
508707,4460,28.927318,180,1,0,5.950872,0.427253
508738,4461,-16.711767,31,0,1,3.536265,2.465570
508821,4462,36.325284,83,1,0,3.623415,0.486483
508979,4463,-32.140086,158,0,1,6.500520,4.587675
508998,4464,-18.616958,19,0,1,5.735305,5.295174
509051,4465,33.187314,53,1,0,2.483296,0.478992
509130,4466,30.720951,79,1,0,3.184729,0.445437
509289,4467,35.435935,159,1,0,5.992986,0.499537
509494,4468,32.491499,205,1,0,5.756099,0.488859
509543,4469,32.851551,49,1,0,2.334691,0.433899
509674,4470,34.155882,131,1,0,4.951473,0.449352
509811,4471,31.402559,137,1,0,4.995424,0.474590
509957,4472,38.235965,146,1,0,5.852088,0.483721
510033,4473,35.848880,76,1,0,3.313667,0.459416
510067,4474,30.434758,34,1,0,1.731274,0.494579
510201,4475,23.475975,134,1,0,3.901838,0.453377
510701,4476,-60.358073,500,0,0,3.729105,3.841188
510895,4477,27.457252,194,1,0,5.238394,0.499891
511082,4478,38.084650,187,1,0,7.274854,0.458203
511174,4479,34.475715,92,1,0,3.638669,0.487723
511375,4480,25.345685,201,1,0,5.682494,0.469881
511471,4481,24.646117,96,1,0,3.538307,0.485302
511584,4482,35.312661,113,1,0,4.442687,0.433703
511747,4483,35.732051,163,1,0,6.140858,0.481002
511774,4484,-18.926614,27,0,1,3.801218,3.142477
512004,4485,-18.390939,230,0,1,8.573271,2.723306
